reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
990775bf-9201-4825-8305-ba65e314f8be,Muk Minin,https://play-lh.googleusercontent.com/a/ACg8ocLEFLRPeAdaXCIeGnhE_ZKyi18GT4L9hdmdwT9mAird=mo,ok,5,0,4.83.1,2024-03-12 19:04:36,,,4.83.1
212758b2-ad03-4206-855d-97ac0564b991,David Kurnia,https://play-lh.googleusercontent.com/a/ACg8ocK3RCw0ovgtBUwYsQCm7s5mYGxThS4BuTlqgLKJeczE=mo,Mantab,5,0,,2024-03-12 19:04:18,,,
2d69688e-8153-405b-a37c-deef46b30822,Eggi Bayu,https://play-lh.googleusercontent.com/a/ACg8ocJSqkeqiGlh06edtSl8xD9h2lFtPXFwevzSss8Q1tZb=mo,Kebanyakan iklan,1,0,,2024-03-12 18:59:45,"Hai Kak Eggi, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-03-12 21:50:06,
476405c9-2419-42ca-b0c8-6008c1d7561d,Ini Aing,https://play-lh.googleusercontent.com/a-/ALV-UjUE6x7vjlKwytbebrIBc8gNBDy3yEAmtsKYXKG5cE_yig,"Saya pelanggan setia gojek dari tahun 2022, tapi baru kali ini kecewa banget😤😔 karena lama sekali dapat drivernya bisa sampe satu jam/lebih, padahal harganya enggak di diskon. Ini sudah dua kali, pokoknya males banget makai gojek sekarang 😒.",1,1,,2024-03-12 18:54:09,"Mohon maaf atas ketidaknyamanannya, Kak. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Ve",2024-03-12 21:45:13,
ae12a212-3395-48d8-a590-fc1aa04cb730,Wildan 61,https://play-lh.googleusercontent.com/a-/ALV-UjXtmSBi2fxqjeNl4uduuYhEzhIOooZbkw0iv2HqDU6fcB8,oklok,5,0,4.81.2,2024-03-12 18:49:53,,,4.81.2
fd821c42-8996-4a3c-95d7-5634eb3db35e,Travelopmp Travelo,https://play-lh.googleusercontent.com/a/ACg8ocJGwcGAEEzX_y4ztFhnI6GyddhN-oS5RcxBXyokE-xJ=mo,Ok sangat membantu,5,0,4.83.1,2024-03-12 18:47:58,,,4.83.1
ad104ac5-a963-4f6e-9f8d-d039a5867f84,Mawarlyn Hutasoit,https://play-lh.googleusercontent.com/a/ACg8ocIVA5INjetFiIEKooRmaX7Pe6sChIo5GhCGyiTxylcS=mo,Ok sip,5,0,4.83.1,2024-03-12 18:35:57,,,4.83.1
799a976a-97e9-4ccb-ae4c-4d85507fdf99,Yoshua rinaldi,https://play-lh.googleusercontent.com/a-/ALV-UjVWcz4YqaTYVUKbfa9v2HPat7b1Of2Sr4Dqi1VnatyguP8,Maaf aku kasih bintang 1... Biaya penanganan makin ga ngotak...harga makanan 10rb. Total jadi 35 ribu. Lebih mahal ongkir daripada harga makanan. Kalo gitu Terus ga lama lagi gojek bakal ditinggal orang. Lama lama orang akan beralih ke maxim,1,1,,2024-03-12 18:28:26,"Mohon maaf atas ketidaknyamanannya, Kak Yoshua. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Ve",2024-03-12 18:39:49,
ad18c045-5367-4538-be61-824fe1839391,Soleh Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjXIzM_o5aY3Y_qkUOhMamD6b23VduBWcxuNF1--Fy29KA,Masak masuk akun aja gabisa akun sudah terdaftar tapi gabisa login,1,0,4.83.1,2024-03-12 18:23:51,"Hai Kak Soleh, mohon maaf atas ketidaknyamanannya. Sebelum login, pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu, ya. Untuk info lebih lanjut, silakan ke halaman bantuan login di aplikasi dengan cara klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih ""Saya mendapatkan notifikasi eror"". ^Ve",2024-03-12 18:50:05,4.83.1
b46a061b-e039-42fc-a86d-649ca3b4e8f8,Gabriel Reza,https://play-lh.googleusercontent.com/a/ACg8ocLAqGJxVtnW85ncd9qqviwa7RvBHtd_E8XRxzBfiszY=mo,pesan gofood lama buanget pesanan di masak jarak antar 8 menit tapi pas sampe dingin,1,1,4.53.1,2024-03-12 18:17:28,"Hai Kak Gabriel, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-03-12 18:42:50,4.53.1
d8721158-40b5-4454-84f3-72b569cc9c9c,Ateng Iye,https://play-lh.googleusercontent.com/a/ACg8ocIzNW_73FJ4KrUfC51UZ9V6dLmtpXaPZ9HExoMRuMY=mo,buruk,1,0,4.81.2,2024-03-12 17:39:13,,,4.81.2
4a54fb84-56e6-4f54-b10b-2fd32de6033d,Ali Fajar,https://play-lh.googleusercontent.com/a/ACg8ocLPZCZTPCNfS-aSB7nwCQR02mt0kVMg2QvL5g0r_6vL=mo,Monyet bgst ga guna lama nunggu driver babi,1,1,,2024-03-12 17:36:01,"Mohon maaf atas ketidaknyamanannya, Kak Ali. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Ve",2024-03-12 18:33:55,
e61d095d-2d51-4e49-9021-10648107e8bb,Erick DJ,https://play-lh.googleusercontent.com/a-/ALV-UjVA7KFUTYLeX8U3HX6PYwn7Vncu128rpfJhqZRpqsUpWvmh,Sangat membantu sekali,5,0,4.83.1,2024-03-12 17:33:46,,,4.83.1
4c3a0187-332d-4f0d-bd86-92ac899f9a5a,rahmad basuki,https://play-lh.googleusercontent.com/a-/ALV-UjWd4HrqOHwRsRgT1Vw6lysuPNpectDySrLNl0TofvT23A,Sangat membantu,5,0,4.83.1,2024-03-12 17:30:58,,,4.83.1
efec60a1-3e07-4444-8bfe-fef036fe4395,Rina Wati,https://play-lh.googleusercontent.com/a-/ALV-UjVN-smasElDs0LPSRuvwaGEgbaMT1o2e2ltFa3iaNySaNc,Sangat membantu di saat kesusahan di RS gk ada yg kirim makan,5,0,4.83.1,2024-03-12 17:26:53,,,4.83.1
b6ca4e35-f1b4-437c-b97b-e71ee4b0c520,23_172 Balqis Humairah,https://play-lh.googleusercontent.com/a/ACg8ocJyvtzkiBr57KIdc4WYUqdEmTGFG_nOnkI8XgcnBU8P=mo,Terlalu sedikit promo gofood untuk pembayaran tunai,4,0,4.83.1,2024-03-12 17:26:44,,,4.83.1
d9e2092e-e0ae-4277-b442-abca0c8b59ab,Indigo Design interior,https://play-lh.googleusercontent.com/a-/ALV-UjUUhQxyNSfI5HtLCT-DN_tVq7zfYuAfi5rm9DX0usqC8eIs,Sangat memanjakan customor,5,0,4.83.1,2024-03-12 17:20:37,,,4.83.1
2daab642-79dd-45a8-909c-0baafccca7b7,M. Rahman.J,https://play-lh.googleusercontent.com/a-/ALV-UjX9kMa9DR4wAmrhtHfLqytSUDmgTTJeQJ9hd_fIVKyfSjw,Mantap,5,0,4.83.1,2024-03-12 17:06:15,,,4.83.1
1f5867e8-ba63-418b-b15d-fedd08e65744,Ade Safitri,https://play-lh.googleusercontent.com/a/ACg8ocIG4-pXg4tsmLJAHxUMPmj8ZQ1YTXtTMpCmGfyTn_sn=mo,Jelek,1,0,,2024-03-12 16:58:15,,,
00fa0098-f49b-4da3-aa67-5e46be15c59f,Aab Syihabudin,https://play-lh.googleusercontent.com/a-/ALV-UjUyV110NOkawJ3m3dREcmF8aV9F7fJpuleCN2YA7WQpZvc,Mantap...tingkatkan terus,5,0,4.81.2,2024-03-12 16:54:25,,,4.81.2
908dd687-8c45-43c2-a6c8-ffce8b35b2e0,Adityo Narendro Baskoro,https://play-lh.googleusercontent.com/a-/ALV-UjV8W0Un9Nxu2Fq7-I5pqCni4V8jlOEnMQhuqexYWVEilBiP,"APLIKASI GOJEK ORDER GOFOOD PARAH!! UDH DIPESAN DENGAN TOTAL BIAYA TERTERA PAS KLIK PESAN, TERNYATA PAS SUDAH BERHASIL ADA PERUBAHAN BIAYA DISURUH TAMBAH CASH KARENA ADA KENAIKAN BIAYA LAYANAN DAN ONGKOS KIRIM!!! PARAHH!!! PADAHAL SAYA UDH ISI SALDO GOPAY SESUAI JUMLAH YG HRS BAYAR, TERNYATA MASIH HARUS MENAMBAH CASH LAGI, TANPA ADA PEMBERITAHUAN TERLEBIH DAHULU, DAN PESANAN YG TIDAK BISA DIBATALKAN!! KITA YANG UDAH PESAN, DIRUGIKAN SEPIHAK SAMA GOJEK MAUNYA UNTUNG GAK MAU RUGII PARAHHH BANGET!",1,26,4.83.1,2024-03-12 16:49:14,"Mohon maaf atas ketidaknyamanannya, Kak Adityo. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Ve",2024-03-12 17:29:38,4.83.1
14da8373-8cf7-4574-91ae-e5cbe867b7bb,Refaldi86 “Refal”,https://play-lh.googleusercontent.com/a/ACg8ocIn_WNVBiMvQND3TIilFpju_eOzIrMZ-sAIYXETWjvW=mo,Ok,5,0,4.83.1,2024-03-12 16:48:05,,,4.83.1
5b9b02d7-caab-443b-be0b-8fbffcaa5b75,Nadine Putri,https://play-lh.googleusercontent.com/a/ACg8ocKqCLuYDNf8P6G2rXJjLrMrg4hiMoL1lLB4XJgMGOpa=mo,"Mengapa Yaaa, kok aku buka aps. Nya tapi cmn layar itam aja trus tiba2 langsung keluar ke hal. utama hp, tolonh dibantu yaa 😞",2,0,4.82.1,2024-03-12 16:31:34,"Hai Nadine Putri, mohon maaf untuk kendalanya, apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya ya. ^Ardi",2022-07-04 13:04:32,4.82.1
dab6046b-d402-4368-9b78-177ed151a05b,edi kinarto,https://play-lh.googleusercontent.com/a/ACg8ocJ1m8F7-NoF8DC66N8ozz07Jn2_BRIU8S9aT8TDGSmK=mo,Sangat membantu sekali Bintang lima. Mantab,5,0,4.84.1,2024-03-12 16:27:11,,,4.84.1
54ac974c-ca6b-4887-98dc-3692e20fc26d,Zunet Saputra,https://play-lh.googleusercontent.com/a/ACg8ocJKYYlF8IrYtSHVu0mapJcnfSj40k8MWLnrrQDpAzkg=mo,"Cari untung itu yg manusiawi ,biar berkah aplikasi lo , Cutomer di cekik , resto di cekik , driver juga di cekik ... parah loe , tau gini mending lu musnah aja dari awal",1,1,4.83.1,2024-03-12 16:13:47,,,4.83.1
ad563a02-f449-4fb0-9bd5-e54afa38a9fd,zahra yantika,https://play-lh.googleusercontent.com/a-/ALV-UjVP6EkYzKrOIEdGdUiqQZw13XnvLAeJhLMqc4qOaPrHFw,alhamdulilah aman dan amanah,5,0,4.82.1,2024-03-12 16:05:23,,,4.82.1
7d35fdf8-3970-4ad2-aa5c-dee39d32090c,Tri Nurdayani Fuana Rizki B,https://play-lh.googleusercontent.com/a-/ALV-UjX7v3kyPGqoiwOy9wV5Xb3cKUDZFeKyO9kW8pnEkGsLiic,"Agak sakit hati sii,, soalnya pesen gocar XL datengnya mobil kecil dekil kumuh ac pun tak nyala :( mana mahal",1,0,4.81.2,2024-03-12 16:00:06,"Hai Kak Tri, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-03-12 17:13:30,4.81.2
ac06fee1-ea52-4bf7-8687-6b34a220b91b,Livia Habsari,https://play-lh.googleusercontent.com/a-/ALV-UjUWFnhgl2cqbRCGAMJNFPxOBdXpKPc5ZIG7D8G9OgRhxsI,"Ya ampunn... dah beberapa hari ini gopaylater masih gk bisa di pake.. ini gimana sih, di pake gofood gk bisa. Di pake gojek gk bisa. Di pake di tokped jg kgk bisa. Haduh makin eror nih gojek..kecewa bngt udah sm nih gojek... rating ttp segitu deh..",1,0,4.83.1,2024-03-12 15:50:44,"Hai Kak Livia, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke support@mab.co.id dengan melampirkan kode psr-24-0067-1007-56480 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Oca",2024-03-11 14:35:10,4.83.1
a972f271-bb55-41a8-af35-f6e64e0a144b,Pudji Hastuti,https://play-lh.googleusercontent.com/a-/ALV-UjUGBgT6VHE5z1TeN1ps3LWUo3VWDwBoU7sVF_DvPPOP0g,Nyaman dan cepet nyampai.terima kasih,5,0,4.83.1,2024-03-12 15:50:14,,,4.83.1
75e0b8a2-bfb2-4863-b622-54edd254dcb0,Kiky BerkahJaya,https://play-lh.googleusercontent.com/a/ACg8ocLJYM5pTtLyxnT54csxtUU_Ltu9xgu-1VF9OjRQK_NE=mo,mantap,5,0,4.81.1,2024-03-12 15:47:03,,,4.81.1
cecccfdd-8dcd-4092-baf2-fd3ba30f5b98,Elia Juliana,https://play-lh.googleusercontent.com/a/ACg8ocJqnhzzqbgYhx3zsA6jIbAT4W6UirwV8JIumAl5jRRp=mo,"bagus, banyakin lagi diskon nya😁",5,0,4.83.1,2024-03-12 15:24:11,,,4.83.1
da672ad0-58c0-4361-8305-625a7ab0eb4d,Desy Novita Lumbantoruan,https://play-lh.googleusercontent.com/a-/ALV-UjWucfcZDGY_rg66VzVArjlWA0rYwljs_T2uSY4tKKu4Cw,Good😊,5,0,4.83.1,2024-03-12 15:21:16,,,4.83.1
18d886b3-4ee0-439e-9818-e4d6aab5da0b,Rama Ganes,https://play-lh.googleusercontent.com/a/ACg8ocJ3WTJKc4xLZKxVWMyAknD1wU9SYIhh_mBZAh4JIh6s=mo,Buruk sekali uang gak di pakai tiba tiba hilang di bajak,1,0,4.83.1,2024-03-12 15:16:45,"Hai Kak Rama. Pastikan internetmu stabil dan aplikasi Gojek sudah versi terbaru. Lalu, tutup dan buka lagi aplikasimu. Jika masih berkendala, laporkan di halaman Bantuan > ketik ""Saldo hilang setelah membatalkan pesanan"" di kolom pencarian > pilih artikel > klik tombol yang ada di bawah ""Masih memerlukan bantuan?"". Kami siap membantu. ^Ve",2024-03-12 15:44:30,4.83.1
21cfa98e-448d-438f-aaf8-f78f5fe56013,Nani Rosmawanti,https://play-lh.googleusercontent.com/a-/ALV-UjUy8XgLFAMIwAZqbKsJkL8uFFnzktnmT5N-IjD_JSA9xj8,Terbaikk,5,0,4.83.1,2024-03-12 15:02:51,,,4.83.1
fd4bc75a-98ab-4c27-93a7-f8c4237de510,Yanti Danang,https://play-lh.googleusercontent.com/a/ACg8ocKyUxHVbLbFY00BE7TZQ3cR-arAjLOCFFz1Z34Hbqo_=mo,Kenapa q ngak biasa buat akun baru,5,0,,2024-03-12 15:01:27,,,
26313f3b-8a5f-4398-b392-ec0c8aefaaa6,Galaxy Komputer,https://play-lh.googleusercontent.com/a-/ALV-UjU6PG_u0-qZ1YKK_gxVu8pdjRiqhOU7NVb9cnfJnjqDR5R4,Kenapa lemot sekali buka menu goFood.sinyal wifi+data aman. Buka menu GoFood lemot banget,3,0,4.83.1,2024-03-12 14:58:18,"Hai Kak, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Ve",2024-03-12 15:49:53,4.83.1
6fa583dd-11e7-422b-9b27-68cf0cb71292,Christianus Christianto,https://play-lh.googleusercontent.com/a/ACg8ocLE6ViBPTCeoLyfhI4TtoawIX_7BKcxpp4wgJh6-pYQ=mo,Mohon diperbaiki titik titik alamat yg sangat tidak sesuai. Menyesatkan sekali. Aplikasi yg tidak mau berbenah. Kasihan para driver dan pencari alamat!!!,1,0,4.83.1,2024-03-12 14:56:10,"Hai Kak Christianus, terima kasih atas ulasannya dan mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPartner Anda. ^Ve",2024-03-12 15:39:49,4.83.1
c7570542-9dfe-414e-9ef1-c3f3c9c08d00,Prayoga Bagaskara,https://play-lh.googleusercontent.com/a-/ALV-UjU37Lo_Q6okLCvl9cWUZkwpHi2ho5hG8hBu5w82ZVlBhK0,"aplikasi asli indonesia , harus di pake dong",5,0,4.83.1,2024-03-12 14:50:16,,,4.83.1
1d895b44-64a0-49de-8473-29d4a4c9a05e,Almaira zahra,https://play-lh.googleusercontent.com/a/ACg8ocKMJPzDW-BthzfWLOgrllTgGvHKf0Xa2eLlEKH7_Zh0=mo,pelayanan memuaskan,5,0,4.62.1,2024-03-12 14:47:15,,,4.62.1
5178e997-68d3-4fed-afd7-3a70e27d0b9f,Jack for fun,https://play-lh.googleusercontent.com/a-/ALV-UjUjlDAWwr1doczybnT4m-wrcTITCkeZj9xXa0f7WfRlLSw,Mantapppp,5,0,4.83.1,2024-03-12 14:37:56,,,4.83.1
15c9f799-ba6e-4874-83ae-186b1eaa4aeb,Vita Yulianti,https://play-lh.googleusercontent.com/a/ACg8ocLswZ-J5GmvYC8CPFdogeg7p_qzGNs0fl0GurViS_Hq=mo,"Diskonnya di gofood berkesan bohong2an. Di awal diskon banyak & msh bs digabungin dng gofood +. Stl berlangganan, bayar, diskonnya hilang. Alias ngg dapat diskon sebesar yang diinfo di awal. Malah jatuhnya jd mahal. Hati2 order di sini. Sy order di platform lain ngg model bohong2an seperti ini",1,0,4.83.1,2024-03-12 14:35:37,"Hai Kak Vita, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-03-12 15:34:39,4.83.1
af567b1c-e84f-467f-8354-302101991ca1,emanuel panisi,https://play-lh.googleusercontent.com/a/ACg8ocLCaxpfk4UAun7T9LJL7M2yKIqXM_UcI00XMjBoK2VY=mo,"Maaf Terkadang Gojek Nya Ko Rada Eror Ya? Saya Sudah Dalam Perjalanan Bersama Drivernya Tapi Driver Pada Aplikasi Gojek Masih Di Lokasi Penjemputan Dan Tidak Jalan ,Padahal Jaringan Saya Bagus ?",2,0,,2024-03-12 14:31:16,"Hai Kak Emanuel, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Ve",2024-03-12 15:27:56,
40658d62-d0ec-4bc2-b45c-236d15138c2d,Chaterine Octaviani,https://play-lh.googleusercontent.com/a-/ALV-UjXnxzYAlrW8gCVHKEnNtsTEXMjuxsDJd8VyMTMeiJ0aOek,"perlu ditingkatkan untuk ketelitian lokasi, ketik alamat sudah bnar tahunya katanya beda malah jdi kantor pajak :) kata drver nya beda 3 km. sudah tambah di catatan alamat detail tpi keknya ga berguna krna psti klo ga tau alamat liatnya dri peta sedangkan itu salah - ini mesenin gofood u tmen Update : harga murah ga ada driver yg terima, bahkan stlh dpt diminta cancel / sngaja dilama2in ga dtng + pesanan slah di gofood ga ada kepastian nya malah ditutup bgitu saja laporan saya, yg bner aja?🗿",1,0,4.82.1,2024-03-12 14:30:20,"Hai, maaf atas kendalanya. Sebelum memesan, pastikan kamu sudah memberikan izin akses lokasi aplikasi Gojek dan menggunakan aplikasi Gojek versi terbaru. Jika masih berkendala, laporkan dengan cara klik tautan https://gjk.id/9 dari email id ponsel Android-mu, cantumkan kode psr-23-0048-0301-53720 pada kolom 'Ceritakan lebih lanjut'.-Viska",2023-02-17 09:57:44,4.82.1
16190e15-9529-4b0b-9460-626df073ddd2,Taufiq Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocIhsiXA6i3qyrOQ-wJJSiiYX4morVM4oZ1uVepItbV0=mo,"Sangat baik sekali,,harap maximal kan lagi pelayanan nya👍",5,0,4.84.1,2024-03-12 14:26:10,,,4.84.1
6a40eb58-f4a3-4009-89d3-cd2ce3424558,Fanny Fahrunisa,https://play-lh.googleusercontent.com/a/ACg8ocIm9X9uXzJAqoc_HRmG_Qognboosl1Lth_rTGz6CufP=mo,telat bayar paylater padahal sudah di bayar sama dendanya langsung gk bs D pake lagi paylater nya kecewa,1,0,4.83.1,2024-03-12 14:04:16,"Hai Kak Fanny, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-0072-0822-11577 di subjek email, ya. ^Ve",2024-03-12 15:22:27,4.83.1
0ac2e100-7cd9-4292-aa8c-eb1433f9a4c3,"Herdinawati Saragih, S. Pd",https://play-lh.googleusercontent.com/a-/ALV-UjXLCmwcgEf8CgdUuZCiRx1wwPby0Y5H9xohoAsXRn4mRw,Good,5,0,4.81.1,2024-03-12 14:02:29,,,4.81.1
38983871-e0f1-4966-b526-60b0d02f573d,abdul,https://play-lh.googleusercontent.com/a-/ALV-UjXcC1ajDQwEPoKrYK-SWvU1NuBL-0J5JwO_QpVaC7Dcmqg,APLIKATOR SAPI PERAH YANG MERESAHKAN. PANTESAN RUGI TERUS. LAPORAN MITRA GAK PERNAH DITANGGAPIN!.,1,2,4.72.1,2024-03-12 14:02:01,"Hai Kak Abdul, terima kasih atas ulasannya dan mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPartner Anda. ^Ve",2024-03-12 15:19:18,4.72.1
00476cfe-d379-4236-abe0-4fbd254f94a5,eZa Doraemon,https://play-lh.googleusercontent.com/a-/ALV-UjVsFuiZeU4CDL4snETAK_pL3sX9GyfxTlcRCMe5bEwMZXM,👍,5,0,4.83.1,2024-03-12 13:46:07,,,4.83.1
8ebe1a5c-51cc-4776-82d9-3bcd885b4ad0,Vero Veronica,https://play-lh.googleusercontent.com/a/ACg8ocJTz5fYRYlqSvgpVYjUgnqtXZvckNxbmnJJawKUcUNC=mo,"Kalo bisa gopinjam bisa langsung masuk dananya ke akun gopay gojek ..dripda pake akun bank lagi, jd mempermudah tanpa mengisi lagi",2,0,,2024-03-12 13:39:44,"Hai Kak Vero, mohon maaf atas kendala yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-24-0072-0621-53314 di subjek email, ya. ^Tria",2024-03-12 13:22:01,
ef25164a-f0a9-4e42-87c0-e625cc38c963,Haryanto Nasution,https://play-lh.googleusercontent.com/a/ACg8ocL251UVs0SR_uokLNWQc7f8-KNKeTFbIEjtFF3Gxl7K=mo,Sopan,5,0,4.83.1,2024-03-12 13:36:53,,,4.83.1
b458185e-f89c-457e-a92b-a921c73b5b46,Olivia Jung,https://play-lh.googleusercontent.com/a/ACg8ocIdyNg4gPDrgKyGRDMEROjQ_7vp2l45D9HtJdItI3kj=mo,E m,2,0,4.83.1,2024-03-12 13:11:55,,,4.83.1
7d31ce80-dc78-49f3-8e30-4ee81cadc114,Robert Morasi,https://play-lh.googleusercontent.com/a-/ALV-UjXPeDvY27bY7H5-QxPXy8GoMb7AGtQ_Sjk_3M_4hM33_Av0,mantap,5,0,4.2.2,2024-03-12 13:06:11,,,4.2.2
13dd2ad1-81de-46f2-bf25-7d68b7979fef,Devi Krismayanti,https://play-lh.googleusercontent.com/a/ACg8ocJCjG3oCk9HolmP-tUIt1qFp72ORBcWGmOKDER74_7u=mo,Kenapa PLnya masih diblokir yak?,1,0,4.84.1,2024-03-12 13:05:54,"Hai Kak Devi, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Ve",2024-03-08 15:31:57,4.84.1
c6ebe137-7cf4-4fe6-bf5b-9d3b82e1edbc,Fadhla Ferdinan,https://play-lh.googleusercontent.com/a-/ALV-UjX_0uGUz09iUX3JGzJPhZwfroCQf7Z2Bv17DzWlk8aD-u0,Kirain aplikasi game hehe,3,0,4.83.1,2024-03-12 12:54:53,"Hai Kak Fadhla, terima kasih atas ulasanmu. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-03-12 13:28:55,4.83.1
9db09686-7e1f-4b75-b254-38b460c41366,Aku Vs idaman mu,https://play-lh.googleusercontent.com/a-/ALV-UjXgMFCsyHDHw5fu82YmYPTRZU_pWH8C5jQ0tX_8sUteGuw,Gajelas anehhhh salah pin aja nyoba nya lagi nunggu 1jam Ebih,1,0,4.83.1,2024-03-12 12:47:47,"Mohon maaf, Kak. Kami informasikan, jika kamu sebelumnya salah memasukkan PIN sebanyak 3 (tiga) kali, maka kamu harus menunggu selama 60 menit agar dapat bertransaksi kembali menggunakan GoPay. Hal ini dilakukan untuk mencegah akun kamu disalahgunakan oleh orang lain. Semoga informasi kami membantu. ^Tria",2024-03-12 13:08:02,4.83.1
10749b7c-9779-4615-86cd-72e1b01cfda3,levi mulia,https://play-lh.googleusercontent.com/a-/ALV-UjXECKXCYFo-V1aG5DhsxWcsmZIoZg1AkSmjDfTIThHw_-U,Ok dh,5,0,4.83.1,2024-03-12 12:47:15,,,4.83.1
b92e1c1b-4bc2-4339-bc29-a71d6cf72524,Fathul Bahri,https://play-lh.googleusercontent.com/a/ACg8ocKJzOQYX-XUEp_aMysPqYNKPEacZf8i1qYXzKHT_2D0=mo,Gak bisa login payah dah ribet amat mau login pas email kedaftar tp gak bisa masuk,1,0,4.82.1,2024-03-12 12:44:31,,,4.82.1
60ce1dac-0d6b-4fe8-8e63-a9786f8e0549,Nona Usagi,https://play-lh.googleusercontent.com/a-/ALV-UjXftzH_huFpy7To4MY3XUTORoHtiXXW47EQBmwSxDbTaPA,"Promo makin sedikit, harga makin naik. Titik juga biasanya tidak pas meski sudah memilih manual.",4,0,4.81.2,2024-03-12 12:37:01,,,4.81.2
